label,message,threat_type,intent,source_type,difficulty,template_group,category,anchor_text,url
ham,Project update. Please review the file and send your feedback when you are free. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_d1a4bd9179,pdf_base,,
spam,Action required immediately. Please confirm your details to receive your prize. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_90a8f54a24,pdf_base,,
spam,Exclusive bonus inside. Unlock premium access with this one time opportunity. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e37c200737,pdf_base,,
spam,Free gift waiting. We detected unusual activity and need verification immediately. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e1365e7ce5,pdf_base,,
ham,Appointment follow-up. We need to finalize the timeline before Friday. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_8f7e912d07,pdf_base,,
ham,Team discussion. Here are the notes for this week and the next steps. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_571ba090b0,pdf_base,,
ham,Family plan. Let us meet after class to discuss the assignment. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_2996405591,pdf_base,,
spam,"Congratulations you won. Your payment failed, update your information right away. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_89e26da4e5,pdf_base,,
spam,"Special deal for you. You have been selected for a special bonus offer. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_9f7a87258e,pdf_base,,
ham,Order confirmation. Let us meet after class to discuss the assignment. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_b90c718c02,pdf_base,,
ham,Order confirmation. The meeting is scheduled for tomorrow afternoon in the office. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_3ecb48e83e,pdf_base,,
ham,Weekly schedule. Can you check this and reply when convenient? Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_58161f811d,pdf_base,,
spam,Free gift waiting. You have been selected for a special bonus offer. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_50244dc35b,pdf_base,,
spam,"Final notice payment needed. Your payment failed, update your information right away. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ef71791355,pdf_base,,
spam,Final notice payment needed. You have been selected for a special bonus offer. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e535d3b91f,pdf_base,,
spam,Free gift waiting. Unlock premium access with this one time opportunity. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ddd7b1f618,pdf_base,,
ham,Appointment follow-up. Here are the notes for this week and the next steps. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6ef9a16161,pdf_base,,
spam,Limited time offer. We detected unusual activity and need verification immediately. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_4691e159d5,pdf_base,,
ham,Weekly schedule. Let us meet after class to discuss the assignment. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_b7aa441f7f,pdf_base,,
spam,Congratulations you won. Unlock premium access with this one time opportunity. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_6f5c0f9536,pdf_base,,
ham,Family plan. Let us meet after class to discuss the assignment. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_2996405591,pdf_base,,
spam,Exclusive bonus inside. This is a limited time deal and you should act fast. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_54a874b5b1,pdf_base,,
spam,"Claim your prize now. Do not miss this exclusive reward, claim it today. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_fd2b85371d,pdf_base,,
ham,Homework question. I completed the task and shared the latest version for review. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ced46c96f0,pdf_base,,
spam,Special deal for you. Your account may be suspended unless you respond now. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_df1c2d577b,pdf_base,,
spam,Exclusive bonus inside. Your account may be suspended unless you respond now. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_432012d4e3,pdf_base,,
ham,Team discussion. Please review the file and send your feedback when you are free. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_56a8cacdad,pdf_base,,
spam,"Exclusive bonus inside. Your payment failed, update your information right away. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e2e23b93db,pdf_base,,
ham,Class notes. Here are the notes for this week and the next steps. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6a594a0ba0,pdf_base,,
ham,Meeting reminder. Here are the notes for this week and the next steps. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_7f36cb22e3,pdf_base,,
spam,Limited time offer. This is a limited time deal and you should act fast. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_033c6a9225,pdf_base,,
spam,Action required immediately. Click the link to claim your reward before it expires. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ee90495b3c,pdf_base,,
ham,Project update. Can you check this and reply when convenient? I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_4d8bb1d037,pdf_base,,
ham,Family plan. The order has been confirmed and details are attached below. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_4d05a18243,pdf_base,,
spam,Urgent account alert. Click the link to claim your reward before it expires. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_b01e766a3e,pdf_base,,
spam,"Claim your prize now. This offer expires soon, so take action now. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a2694f9a4a,pdf_base,,
ham,Project update. I completed the task and shared the latest version for review. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ecbf2e7b95,pdf_base,,
spam,"Limited time offer. This offer expires soon, so take action now. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_8e43a9ceba,pdf_base,,
spam,"Claim your prize now. This offer expires soon, so take action now. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a2694f9a4a,pdf_base,,
ham,Homework question. We need to finalize the timeline before Friday. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_7ef0660807,pdf_base,,
ham,Meeting reminder. We need to finalize the timeline before Friday. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_09980ca7a2,pdf_base,,
ham,Meeting reminder. The order has been confirmed and details are attached below. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_5c73080290,pdf_base,,
spam,"Action required immediately. Click the link to claim your reward before it expires. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ee90495b3c,pdf_base,,
ham,Team discussion. Dinner is planned for Saturday evening at home. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_a9c495cd51,pdf_base,,
ham,Homework question. Dinner is planned for Saturday evening at home. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e9aea61827,pdf_base,,
spam,Verify your account today. Your account may be suspended unless you respond now. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_8e5ad4f27e,pdf_base,,
spam,Limited time offer. We detected unusual activity and need verification immediately. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_4691e159d5,pdf_base,,
ham,Family plan. I completed the task and shared the latest version for review. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_4375b86850,pdf_base,,
ham,Weekly schedule. We need to finalize the timeline before Friday. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_0221a2d016,pdf_base,,
ham,Class notes. We need to finalize the timeline before Friday. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_2ec5190a95,pdf_base,,
ham,Family plan. Please review the file and send your feedback when you are free. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_f465030c99,pdf_base,,
spam,Special deal for you. You have been selected for a special bonus offer. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_9f7a87258e,pdf_base,,
ham,Team discussion. Please review the file and send your feedback when you are free. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_56a8cacdad,pdf_base,,
ham,Project update. The order has been confirmed and details are attached below. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_2b0c4ccb63,pdf_base,,
spam,Free gift waiting. Click the link to claim your reward before it expires. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_679d6f34c7,pdf_base,,
ham,Order confirmation. The order has been confirmed and details are attached below. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_8942bb125a,pdf_base,,
ham,Class notes. Here are the notes for this week and the next steps. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6a594a0ba0,pdf_base,,
ham,Meeting reminder. The order has been confirmed and details are attached below. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_5c73080290,pdf_base,,
ham,Appointment follow-up. I completed the task and shared the latest version for review. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_c57f79b627,pdf_base,,
ham,Appointment follow-up. Please review the file and send your feedback when you are free. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_0212f52c75,pdf_base,,
ham,Team discussion. Please review the file and send your feedback when you are free. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_56a8cacdad,pdf_base,,
ham,Weekly schedule. I completed the task and shared the latest version for review. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_7e6b85622e,pdf_base,,
spam,"Limited time offer. Click the link to claim your reward before it expires. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_7bd92d3763,pdf_base,,
ham,Homework question. Dinner is planned for Saturday evening at home. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e9aea61827,pdf_base,,
ham,Meeting reminder. Dinner is planned for Saturday evening at home. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_701a0c28c5,pdf_base,,
ham,Project update. Can you check this and reply when convenient? Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_4d8bb1d037,pdf_base,,
spam,"Exclusive bonus inside. This offer expires soon, so take action now. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_1ca9d81a2c,pdf_base,,
ham,Team discussion. Please confirm your availability for the appointment. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ad09d1a93d,pdf_base,,
ham,Family plan. Can you check this and reply when convenient? Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_afa2d53328,pdf_base,,
spam,"Urgent account alert. Do not miss this exclusive reward, claim it today. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_0ded7c7d6b,pdf_base,,
ham,Appointment follow-up. Here are the notes for this week and the next steps. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6ef9a16161,pdf_base,,
ham,Order confirmation. The meeting is scheduled for tomorrow afternoon in the office. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_3ecb48e83e,pdf_base,,
spam,Please review the security notification below. Complete the verification process to prevent interruption of service. Review your account: https://account-update.com/login?token=6951,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_0,professional_phishing,Review your account,https://account-update.com/login
spam,We noticed unusual activity associated with your account. Complete the verification process to prevent interruption of service. Review your account: https://login-check.org/login?token=3485,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_1,professional_phishing,Review your account,https://login-check.org/login
spam,Please review the security notification below. Re-authenticate to keep your account active to prevent interruption of service. Review your account: https://account-update.info/login?token=2276,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_2,professional_phishing,Review your account,https://account-update.info/login
spam,Unusual login activity was detected on your account. Complete the verification process to prevent interruption of service. Review your account: https://secure-verify.net/login?token=4193,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_3,professional_phishing,Review your account,https://secure-verify.net/login
spam,Please review the security notification below. Confirm your password to prevent interruption of service. Review your account: https://alert-center.net/login?token=9963,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_4,professional_phishing,Review your account,https://alert-center.net/login
spam,Unusual login activity was detected on your account. Confirm your password to prevent interruption of service. Review your account: https://alert-center.info/login?token=7793,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_5,professional_phishing,Review your account,https://alert-center.info/login
spam,Please review the security notification below. Complete the verification process to prevent interruption of service. Review your account: https://payments-portal.info/login?token=9114,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_6,professional_phishing,Review your account,https://payments-portal.info/login
spam,Please review the security notification below. Re-verify your login details to prevent interruption of service. Review your account: https://identity-confirm.in/login?token=2907,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_7,professional_phishing,Review your account,https://identity-confirm.in/login
spam,We noticed unusual activity associated with your account. Validate your account information to prevent interruption of service. Review your account: https://alert-center.info/login?token=2116,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_8,professional_phishing,Review your account,https://alert-center.info/login
spam,Please review the security notification below. Confirm your password to prevent interruption of service. Review your account: https://account-update.com/login?token=3689,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_9,professional_phishing,Review your account,https://account-update.com/login
spam,Your account requires additional verification. Re-authenticate to keep your account active to prevent interruption of service. Review your account: https://account-update.com/login?token=2619,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_10,professional_phishing,Review your account,https://account-update.com/login
spam,Please review the security notification below. Re-authenticate to keep your account active to prevent interruption of service. Review your account: https://support-ticket.in/login?token=5733,CREDENTIAL_THEFT,MALICIOUS,SYNTHETIC,HARD,px_cred_11,professional_phishing,Review your account,https://support-ticket.in/login
spam,Flipkart — action required. Your account may be restricted due to expired security details. Verify your identity now through the official portal to avoid suspension: https://kyc-review.net/status,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_suspend_0,account_suspension,verify identity,https://alert-center.com/status
spam,Instagram — action required. Your account may be restricted due to failed verification attempts. Verify your identity now through the official portal to avoid suspension: https://support-ticket.co/status,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_suspend_1,account_suspension,verify identity,https://identity-confirm.com/status
spam,LinkedIn — action required. Your account may be restricted due to duplicate account conflict. Verify your identity now through the official portal to avoid suspension: https://account-update.com/status,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_suspend_2,account_suspension,verify identity,https://alert-center.in/status
spam,IRCTC — action required. Your account may be restricted due to expired security details. Verify your identity now through the official portal to avoid suspension: https://login-check.org/status,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_suspend_3,account_suspension,verify identity,https://secure-verify.org/status
