label,message
spam,Verify your account today. Click the link to claim your reward before it expires. Offer ends very soon.
ham,Homework question. Can you check this and reply when convenient? Let me know if anything changes.
ham,Department Notice: Congratulations! You have been selected for the Summer Research Internship in the AI Laboratory. Please attend the orientation meeting tomorrow at 11 AM to meet your mentor.
ham,Monthly Subscription Receipt: Your payment of $12.99 was successfully charged to your credit card. You can view or download the invoice from your billing account page. Thank you for your cooperation.
spam,"Action required immediately. This is a limited time deal and you should act fast. No reply is needed, act now. ."
ham,"Security Alert: A new login to your student account was detected from Chrome on Windows. If this was you, please verify your session in account settings. We will never ask you to email your password or OTP."
ham,Team discussion. Dinner is planned for Saturday evening at home. Please reply when convenient.
spam,Congratulations you won. You have been selected for a special bonus offer. Offer ends very soon.
ham,Department Notice: Health Insurance Claim Status: Your claim for the medical consultation on Sept 14 has been processed. Claim statement is available on the student wellness portal.
ham,"Security Alert: A new login to your student account was detected from Chrome on Windows. If this was you, please verify your session in account settings. We will never ask you to email your password or OTP. Thank you for your cooperation."
ham,Team discussion. Here are the notes for this week and the next steps. Thanks for your help.
ham,Lunch plan. Here are the notes for this week and the next steps. Let me know if anything changes.
spam,Limited time offer. This is a limited time deal and you should act fast. Last chance.
spam,"Verify your account today. Your payment failed, update your information right away. Last chance. ."
ham,"Limited Seats Available: Registration for the Deep Learning Hands-on Workshop is now open. Seats are limited to 40 participants on a first-come, first-served basis. Thank you for your cooperation."
spam,Action required immediately. Unlock premium access with this one time opportunity. Offer ends very soon.
ham,Family plan. Please confirm your availability for the appointment. Thanks for your help.
spam,Free gift waiting. Unlock premium access with this one time opportunity. Offer ends very soon.
spam,"Claim your prize now. We detected unusual activity and need verification immediately. No reply is needed, act now. ."
spam,"Congratulations you won. Unlock premium access with this one time opportunity. No reply is needed, act now. ."
ham,"Department Notice: Payment Confirmation: Your tuition fee payment of $1,250.00 has been processed successfully. Transaction ID: TXN-89214. The official invoice receipt is attached for your records."
ham,Appointment follow-up. Here are the notes for this week and the next steps. Please reply when convenient.
ham,Meeting reminder. I completed the task and shared the latest version for review. Thanks for your help.
ham,Class notes. Can you check this and reply when convenient? Please reply when convenient.
ham,Order confirmation. Please confirm your availability for the appointment. Let me know if anything changes.
